revision_index,text
0,"Columbus Day is a national holiday in many countries of the Americas and elsewhere which officially celebrates the anniversary of Christopher Columbus's arrival in the Americas on October 12, 1492 (Julian Calendar; it would have been October 21, 1492 on the Gregorian Proleptic Calendar, which extends the Gregorian Calendar to dates prior to its adoption in 1582). Christopher Columbus was an Italian explorer who set sail across the Atlantic Ocean in search of a faster route to the New World. His first voyage to the New World on the Spanish ships the Santa María, Niña, and La Pinta took approximately three months. Columbus and his crew's arrival to the New World initiated the Columbian Exchange which introduced the transfer of plants, animals, culture, human populations, and technology between the new world and the old. The landing is celebrated as ""Columbus Day"" in the United States but the name varies on the international spectrum. In Latin America, October 12th is known as ""Día de la Raza"" or (Day of the Race). Some countries such as Spain refer the holiday as ""Día de la Hispanidad"" and ""Fiesta Nacional"" where it is also the religious festivity of la Virgen del Pilar. Belize and Uruguay celebrate it as Día de las Américas (Day of the Americas). Argentina's former president Cristina Fernández de Kirchner officially adopted ""Día del Respeto a la Diversidad Cultural"" (Day of Respect for Cultural Diversity) November 3, 2010. ""Giornata Nazionale di Cristoforo Colomboor Festa Nazionale di Cristoforo Colombo"" is the formal name of Italy's celebration as well as in Little Italys around the world.Columbus Day, Giornata di Cristoforo Colombo United States observance History thumb|left|Stylized graphic from the United States Department of Defense Celebration of Christopher Columbus's voyage in the early United States is recorded from as early as 1792. The Tammany Society in New York City (for whom it became an annual tradition) and the Massachusetts Historical Society in Boston celebrated the 300th anniversary of Columbus' landing in the New World. President Benjamin Harrison called upon the people of the United States to celebrate Columbus's landing in the New World on the 400th anniversary of the event. During the anniversary in 1892, teachers, preachers, poets and politicians used rituals to teach ideals of patriotism. These rituals took themes such as citizenship boundaries, the importance of loyalty to the nation, and the celebration of social progress.Kubal, Timothy. 2008. Cultural Movements and Collective Memory: Christopher Columbus and the Rewriting of the National Origin Myth. New York: Palgrave Macmillan. Many Italian-Americans observe Columbus Day as a celebration of their heritage, and the first such celebration was held in New York City on October 12, 1866. The day was first enshrined as a legal holiday in the United States through the lobbying of Angelo Noce, a first generation Italian, in Denver. The first statewide holiday was proclaimed by Colorado governor Jesse F. McDonald in 1905, and it was made a statutory holiday in 1907.Sale, Kirkpatrick, ""The Conquest of Paradise"", p. 359, In April 1934, as a result of lobbying by the Knights of Columbus and New York City Italian leader Generoso Pope, Congress and President Franklin Delano Roosevelt proclaimed October 12 be a federal holiday under the name Columbus Day. Since 1971 (Oct. 11), the holiday has been attributed to the second Monday in October, The bill in question became the Uniform Monday Holiday Act. coincidentally exactly the same day as Thanksgivingin neighboring Canada since 1957. It is generally observed nowadays by banks, the bond market, the U.S. Postal Service, other federal agencies, most state government offices, many businesses, and most school districts. Some businesses and some stock exchanges remain open, and some states and municipalities abstain from observing the holiday. The traditional date of the holiday also adjoins the anniversary of the United States Navy (founded October 13, 1775), and thus both occasions are customarily observed by the Navy and the Marine Corps with either a 72- or 96-hour liberty period. Local observance of Columbus Day thumb|Columbus Day in Salem, Massachusetts in 1892 Actual observance varies in different parts of the United States, ranging from large-scale parades and events to complete non-observance. Most states celebrate Columbus Day as an official state holiday, though many mark it as a ""Day of Observance"" or ""Recognition"" and at least four do not recognize it at all. Most states that celebrate Columbus Day will close state services, while others operate as normal. San Francisco claims the nation's oldest continuously existing celebration with the Italian-American community's annual Columbus Day Parade, which was established by Nicola Larco in 1868, while New York City boasts the largest, with over 35,000 marchers and one million viewers. As in the mainland United States, Columbus Day is a legal holiday in the U.S. territory of Puerto Rico. In the United States Virgin Islands, the day is celebrated as both Columbus Day and ""Puerto Rico Friendship Day."" Virginia also celebrates two legal holidays on the day, Columbus Day and Yorktown Victory Day, which honors the final victory at the Siege of Yorktown in the Revolutionary War. Non-observance The celebration of Columbus Day in the United States began to decline at the end of the 20th century, although many Italian-Americans, and others, continue to champion it. The states of Florida, Hawaii, Alaska,""Idea of Discoverers' Day Insults Native Americans"", Mary Adamski, Honolulu Star-Bulletin, October 13, 1998. Vermont, and South Dakota, do not recognize it and have each replaced it with celebrations of Indigenous People's Day (in Hawaii, Discoverers' Day, in South Dakota, Native American Day). In the state of Oregon, Columbus Day is not an official holiday. Iowa and Nevada do not celebrate Columbus Day as an official holiday, but the states' respective governors are ""authorized and requested"" by statute to proclaim the day each year.See: Iowa proclamation: Nevada proclamation: Nevada Revised Statues Chapter 236 , section 236.025 ""Columbus Day"" Several states have removed the day as a paid holiday for state government workers, while still maintaining it—either as a day of recognition, or as a legal holiday for other purposes, including California and Texas. U.S. cities that officially eschew Columbus Day to celebrate Indigenous Peoples' Day, began with Berkeley, California in 1992 and, as of 2018, include Austin, Boise, Cincinnati, Denver, Los Angeles, Mankato, Minnesota, Portland, Oregon, San Francisco, Santa Fe, New Mexico, Seattle, St. Paul, Minnesota, Tacoma, and ""dozens of others."" Columbus, Ohio has chosen to honor veterans instead of Christopher Columbus, and removed Columbus Day as a city holiday. Various tribal governments in Oklahoma designate the day as Native American Day, or name it after their own tribe. Latin American observance Día de la Raza thumbnail|left|Argentine government poster from 1947 including the concept of la Raza. The date Columbus arrived in the Americas is celebrated in some countries of Latin America. The most common name for the celebration in Spanish (including some Latin American communities in the United States) is the Día de la Raza (""day of the race"" or the ""day of the [Hispanic] people""), commemorating the first encounters of Europeans and the Native Americans. The day was first celebrated in Argentina in 1917, in Venezuela and Colombia in 1921, in Chile in 1922 and in Mexico it was first celebrated in 1928. The day was also celebrated under this title in Spain until 1957, when it was changed to the Día de la Hispanidad (""Hispanicity Day""), and in Venezuela it was celebrated under this title until 2002, when it was changed to the Día de la Resistencia Indígena (Day of Indigenous Resistance). Originally conceived of as a celebration of Hispanic influence in the Americas, as evidenced by the complementary celebrations in Spain and Latin America, Día de la Raza has come to be seen by nationalist activists throughout Latin America as a counter to Columbus Day; a celebration of the native races and cultures and their resistance to the arrival of Europeans in the Americas. In the United States, Día de la Raza has served as a time of mobilization for pan-ethnic Latino activists, particularly since the 1960s. Since then, La Raza has served as a periodic rallying cry for Hispanic activists. The first Hispanic March on Washington occurred on Columbus Day in 1996. The name is still used by the largest Hispanic social justice organization in the nation, the National Council of La Raza. Argentina The Day of the Race was established in Argentina in 1916 by a decree of President Hipólito Yrigoyen. The name was changed to ""Day of Respect of Cultural Diversity"" by a Decree of Necessity and Urgency 1584/2010 issued by President Cristina Kirchner. Under the likely influence of the Venezuelan government, the statue of Columbus was removed from its original position near the Casa Rosada and replaced by one of Juana Azurduy. Colombia Colombia, the only country in the world with a name originated from Columbus himself, celebrates El día de la Raza y de la Hispanidad and is taken as an opportunity to celebrate the encounter of ""the two worlds"" and to reflect on the richness that the racial diversity has brought to the culture. Venezuela thumb|Current state (June 6, 2006) of the Columbus Walk in Caracas. The statue was knocked down by activists after a ""public trial"" during the celebrations of the newly instituted ""Day of the Indigenous Resistance"" (October 12) in 2004. Between 1921 and 2002, Venezuela celebrated Día de la Raza along with many other Latin American nations. The original holiday was officially established in 1921 under President Juan Vicente Gómez. In 2002, under President Hugo Chávez, the holiday was changed to Día de la Resistencia Indígena (Day of Indigenous Resistance) to commemorate the Indigenous peoples' resistance to European settlement. On October 12, 2004, a crowd of pro-government activists toppled the statue of Christopher Columbus in Caracas and sprayed allusive graffiti over its pedestal. The pro-Chávez website Aporrea wrote: ""Just like the statue of Saddam in Baghdad, that of Columbus the tyrant also fell this October 12, 2004 in Caracas"".Robin Nieto (October 13, 2004), Columbus Statue Toppled in Venezuela on Day of Indigenous Resistance The famous toppling of Saddam Hussein's statue had occurred the previous year. Costa Rica On September 21, 1994, Costa Rica changed the official holiday from Día de la Raza to Día del Encuentro de las Culturas (Day of the Encounter of Cultures) to recognize the mix of European, Native American (autochthonous populations), African and Asian cultures that constitute modern Costa Rican (and Latin American) culture and ethnicity. In accordance to the Costa Rican labor law, the holiday is observed on October 12. However, should this date coincide with a Tuesday, Wednesday, Thursday or Friday, the employer shall agree that said holiday be postponed to the following Monday. Brazil In Brazil, Columbus Day is not celebrated. Instead, the country celebrates the arrival on the coast of present-day Brazil of the fleet led by Portuguese explorer Pedro Álvares Cabral on April 22, 1500. This date is known in Brazil as ""O Descobrimento do Brasil"" (The Discovery of Brazil). The date began to be celebrated after the country's independence from Portugal, when Brazilian Emperor Pedro II instituted the date as part of a plan to foster a sense of nationalism among Brazil's diverse citizenry—giving them a common identity and history as residents of a unique Portuguese-speaking empire surrounded by Hispanic Republics of the Americas.Schwarcz, Lilia Moritz (1998). As barbas do Imperador: D. Pedro II, um monarca nos trópicos (in Portuguese) (2nd ed.). São Paulo: Companhia das Letras. . The Discovery of Brazil was originally celebrated on May 3, but scholars in the nineteen century found definitive evidence proving April 22 to be the actual date of the arrival of Cabral's fleet on South American shores. In 2000, the government of Brazil used the date to celebrate 500 years of the existence of the country. The festivities, however, were met with protests by indigenous peoples who claimed it marked 500 years of genocide of indigenous Brazilians. Caribbean observance Only a handful of Caribbean countries still observe holidays related to Columbus Day. In Belize, October 12 is celebrated as Day of the Americas or Pan American Day. In the Bahamas, it was formerly known as Discovery Day, until 2001 when it was replaced by National Heroes Day. In 1937, Cuban President Federico Laredo Brú(1936-1940) spoke to the nation and countries of America in Cuba on 12 October commemorating Christopher Columbus's voyage to the New World. Federico Laredo Brú spoke about Columbus' impact on the land and the future of its settlement. He ended his speech with venerating Christopher Columbus' efforts to colonize and establish settlements along the new front and the pride of ones nation. He added ""Por mi raza hablo mi espiritu,"" which translates to ""For my race my spirit called,"" in order to support the political infrastructure at the time. Columbus' Legacy in the Caribbean December 1937, Cuban president Federico Laredo Brú and Dominican Republic president Rafael Trujillo ordered a crew of aviators to travel through Latin America collecting funds from large capital cities for a monumental light house in the Dominican Republic. The exploration Escuadrilla Binacional Pro Faro de Colón was inspired by Columbus' odyssey to the Americas where three of the four planes were named after the vessels that journeyed across the North Atlantic Ocean (Santa María, Niña, and La Pinta). The expedition consisted of three Stinson Reliant SR-9 borrowed from the Cuban Air Force and a Curtiss Wright CW-19R from the Dominican military aviation named ""Colombo"" after Columbus. On December 15, after visiting a majority of South America, their destination in Lima, Peru was prolonagted due to an unexpected sandstorm locally knows as Paracas. Pilots of the Colon and La Pinta were forced to land in the city of Pisco however La Nina disappeared in the storm. The Santa Maria was the only plane to reach the Peruvian Capital as planed where it landed at Las Palmas the day of the storm. After extensive searching rescue La Nina radioed from Lima announcing their whereabouts after their radio was damaged in the storm. The aircraft restrategized in Las Palmas and on December 29 their expedition took of from El Techo airport in Bogotá en route to El Guabito airport in Cali. Later that day the crew flew into an unexpected storm with minimal visibility and poor navigation flying over the Valley of Cauca. La Nina, La Pinta and the Santa Maria flew straight into high mountains crashing to their deaths. Colon, unaware of the other aircraft flew over the storm and safely made it to Panama City. The CW-19R Colon is still preserved today as remembrance of the bravery of the crew and Christopher Columbus' odyssey. The Columbus Lighthouse stands today in the Dominican Republic. European observance Italy thumb|right|upright|Monument to Christopher Columbus in Genoa, Italy Since the 18th century, many Italian communities in the Americas have observed the Discovery of the New World as a celebration of their heritage; Christopher Columbus (whose original, Italian name is ""Cristoforo Colombo"") was an Italian explorer, citizen of the Republic of Genoa.Charles Speroni, ""The Development of the Columbus Day Pageant of San Francisco,"" Western Folklore, Vol. 7, No. 4 (Oct. 1948), pp. 325–335.U.S. State Department, Bureau of International Information Programs. In Italy, Columbus Day has been officially celebrated since 2004. It is officially named Giornata nazionale di Cristoforo Colombo. The ""Lega Navale Italiana"" has created a Regata di Colombo as a celebration of the Columbus achievement. Italians have celebrated their ""Cristoforo Colombo"" naming after him many civilian and military ships, like the ocean liner SS Cristoforo Colombo. Spain Since 1987, Spain has celebrated the anniversary of Columbus's arrival in the Americas as its Fiesta Nacional or ""National Day"". Previously Spain had celebrated the day as Día de la Hispanidad, emphasizing Spain's ties with Hispanidad, the international Hispanic community. In 1981 a royal decree established the Día de la Hispanidad as a national holiday. However, in 1987 the name was changed to Fiesta Nacional, and October 12 became one of two national celebrations, along with Constitution Dayon December 6. Spain's ""national day"" had moved around several times during the various regime changes of the 20th century; establishing it on the day of the international Columbus celebration was part of a compromise between conservatives, who wanted to emphasize the status of the monarchy and Spain's history, and Republicans, who wanted to commemorate Spain's burgeoning democracy with an official holiday. Since 2000, October 12 has also been Spain's Day of the Armed Forces, celebrated each year with a military parade in Madrid. Other than this, however, the holiday is not widely or enthusiastically celebrated in Spain. There are no large-scale patriotic parades, marches or other events, but shops and businesses are closed as with other bank holidays. The observation is generally overshadowed by the feast dayof Our Lady of the Pillar(Fiestas del Pilar). This holiday was declared a religious feast day throughout the Spanish Empire in 1730. In recent years, celebration of the holiday has faced some opposition from various organizations. Opposition to Columbus celebrations thumb|Engraving by Theodor de Bry depicting the controversial account by Bartolomé de las Casas regarding the Brevísima relación de la destrucción de las Indias, 1552. De Bry's works are characteristic of the anti-Spanish propaganda that originated as a result of the Eighty Years' War, known as the Black Legend. Opposition to Columbus Day dates back to at least the 19th century, when anti-immigrant nativists (see Know Nothings) sought to eliminate its celebration because of its association with immigrants from the Catholic countries of Ireland and Italy, and the American Catholic fraternal organization, the Knights of Columbus. Some anti-Catholics, notably including the Ku Klux Klan and the Women of the Ku Klux Klan, opposed celebrations of Columbus or monuments about him because they thought that it increased Catholic influence in the United States, which was largely a Protestant country. By far the more common opposition today, decrying both Columbus' and other Europeans' actions against the indigenous populations of the Americas, did not gain much traction until the latter half of the 20th century. This opposition was led by Native Americans and expanded upon by left-wing political parties, though it has become more mainstream. Surveys conducted in 2013 and 2015 found 26% to 38% of American adults not in favor of celebrating Columbus Day. There are many interrelated strands of criticism. One refers primarily to the treatment of the indigenous populations during the European colonization of the Americas which followed Columbus's discovery. Some groups, such as the American Indian Movement, have argued that the ongoing actions and injustices against Native Americans are masked by Columbus myths and celebrations.Blackfoot Physics: A Journey into the Native American Universe, by F. David Peat, Weiser, 2005, , p. 310 American anthropologist Jack Weatherford says that on Columbus Day, Americans celebrate the greatest waves of genocide of the American Indians known in history. A second strain of criticism of Columbus Day focuses on the character of Columbus himself. In time for the 2004 observation of the day, the final volume of a compendium of Columbus-era documents was published by the University of California, Los Angeles's Medieval and Renaissance Center. It stated that Columbus, while a brilliant mariner, exploited and enslaved the indigenous population. Spelman College historian Howard Zinn described some of the details of how Columbus personally ordered the enslavement and mutilation of the native Arawak people in a bid to repay his investors. Journalist and media critic Norman Solomon reflects, in Columbus Day: A Clash of Myth and History, that many people choose to hold on to the myths surrounding Columbus. He quotes from the logbook Columbus's initial description of the American Indians: ""They do not bear arms, and do not know them, for I showed them a sword, they took it by the edge and cut themselves out of ignorance.... They would make fine servants.... With 50 men we could subjugate them all and make them do whatever we want."" Solomon states that the most important contemporary documentary evidence is the multi-volume History of the Indies by the Catholic priest Bartolomé de las Casas, who observed the region where Columbus was governor. In contrast to ""the myth,"" Solomon quotes Las Casas, who describes Spaniards driven by ""insatiable greed""—""killing, terrorizing, afflicting, and torturing the native peoples"" with ""the strangest and most varied new methods of cruelty"" and how systematic violence was aimed at preventing ""[American] Indians from daring to think of themselves as human beings."" The Spaniards ""thought nothing of knifing [American] Indians by tens and twenties and of cutting slices off them to test the sharpness of their blades,"" wrote Las Casas. ""My eyes have seen these acts so foreign to human nature, and now I tremble as I write."" In the summer of 1990, 350 representatives from American Indian groups from all over the hemisphere, met in Quito, Ecuador, at the first Intercontinental Gathering of Indigenous People in the Americas, to mobilize against the 500th anniversary (quin-centennial) celebration of Columbus Day planned for 1992. The following summer, in Davis, California, more than a hundred Native Americans gathered for a follow-up meeting to the Quito conference. They declared October 12, 1992 to be ""International Day of Solidarity with Indigenous People.""A Faithful Response to the 500th Anniversary of the Arrival of Christopher Columbus in A Resolution of the National Council of the Churches of Christ in the USA, paragraph 1. See also Age of Discovery Indigenous Peoples' Day L'Anse aux Meadows Leif Erikson Day Thanksgiving (Canada) UN Spanish Language Day World's Columbian Exposition References External links Berkeley's Indigenous Peoples Day – History of the annual celebration, pow wow and Native American market Today in History: October 12 – An article about Columbus Day at the Library of Congress Transform Columbus Day Alliance – Denver-based organization with background on opposition to Columbus Day Columbus Day Celebrates Western Culture – Frontpagemag.com Category:Christopher Columbus Category:Federal holidays in the United States Category:Hispanidad Category:Holidays and observances by scheduling (nth weekday of the month) Category:International observances Category:Italian-American culture Category:Latin American culture Category:Monday observances Category:October observances Category:Public holidays in the United States Category:Fall events in the United States"
